,id,title,author,genre,platform,story,age,rate,free,complete,thumbnail,website
376,,19년 뽀삐, 마영신,"드라마, 반려동물, 강아지",다음 웹툰,장발머리 병걸이 곁엔 뽀삐가 언제나 함께 있다,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55E556E704259B0003,http://webtoon.daum.net/webtoon/view/19_ppoppi
377,,세자전, 정이리이리,"코믹, 역사, 왕자",다음 웹툰,천운을 타고난 귀한집 자식. 조선시대 세자들의 치열한 경쟁!,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55275A730219690001,http://webtoon.daum.net/webtoon/view/prince
378,,그놈은 여고생, 백영민,"코믹, 여장남자, 고등학생",다음 웹툰,'최강'이라 불린 고등학생 최강배. 그가 치마를 입고 여학생이 된 이유는? ,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527560A0248750001,http://webtoon.daum.net/webtoon/view/highschool
379,,페이머스맨, 유비,"드라마, 댄스, 열정",다음 웹툰,"뺑뺑이 안경에 존재감 없는 아이 유명인, 그가 무대에 오른다.",0.0,9.5,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552643C80134240006,http://webtoon.daum.net/webtoon/view/famousman
380,,"회색 방, 소녀", 봉봉,"미스터리, 드라마, 살인사건",다음 웹툰,"이름 없는 소녀의 삶과 죽음, 버림받은 아이들의 비극에 관하여…",0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55DD5A190404C90001,http://webtoon.daum.net/webtoon/view/grayroom
381,,소년 가라사대, 민홍,"드라마, 첫사랑, 고등학생",다음 웹툰,"소년, 소녀를 만나다.. 그리고 그들은 친구가 될까 아니면 첫 사랑이 될까",0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55FF5546022A540002,http://webtoon.daum.net/webtoon/view/boysays
382,,밤의 베란다, 이제,"순정, 연애, 고등학생",다음 웹툰,너도 나처럼 끊임 없이 절망하고 괴로워 했으면 좋겠어 날 이해 할 수 있게..,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526241B060D0D0007,http://webtoon.daum.net/webtoon/view/nightveranda
383,,부탁해요 이별귀, 동남/하나,"판타지, 순정, 연애",다음 웹툰,연인들의 이별을 관장하는 귀신들의 특별한 커플 브레이킹! 과연 성공할 수 있을까?,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263C800238530006,http://webtoon.daum.net/webtoon/view/breakup
384,,웰컴 투 고스트시티, 유들/라떼,"드라마, 판타지, 괴담",다음 웹툰,서울시 귀신특별자치구로 파견된 엘리트 공무원의 임무수행기!,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552759F3021E9C0001,http://webtoon.daum.net/webtoon/view/ghostcity
385,,캐셔로, team befar,"드라마, 코믹, 가난",다음 웹툰,"<2017 오늘의 우리만화> 수상작. 정말로 '돈이 곧 힘'이지만, 그러던가 말던가 빈곤한 두 남매 이야기",0.0,9.1,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526301F0660510003,http://webtoon.daum.net/webtoon/view/cashero
386,,오빠의 향기, 복슬,"드라마, 순정, 짝사랑",다음 웹툰,오빠와 나는 3살 차이. 그런데 왜 이렇게 어른처럼 보이는 걸까?,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554980CC02291C0003,http://webtoon.daum.net/webtoon/view/oppaperfume
387,,하푸하푸, 꿀때징,"코믹, 일상, 병맛",다음 웹툰,"애교가 부족할때 보세요, 혀가 짧아지는 만화 ",0.0,9.2,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552636BF0541EB0001,http://webtoon.daum.net/webtoon/view/harpseal
388,,국민사형투표, 엄세윤/정이품,"스릴러, 사형, 형사",다음 웹툰,어느 날 당신에게 도착한 국민사형투표 문자. 당신의 선택은?,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526320F0156C20002,http://webtoon.daum.net/webtoon/view/voting
389,,던전오브다단계, 서자희가/데몬제이,"지식, 사건사고, 진실",다음 웹툰,교묘하게 벌어지는 어떤 악몽같은 일에 대하여..,0.0,9.6,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5549809B0243DA0001,http://webtoon.daum.net/webtoon/view/ddk
390,,우리 집에 사는 남자, 유현숙,"드라마, 가족, 동거",다음 웹툰,"드라마 이웃집 꽃미남, 호구의 사랑 원작자 유현숙 작가의 신작",0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552631710666BD0002,http://webtoon.daum.net/webtoon/view/theman
391,,죽어 마땅한 자, 지뚱,"스릴러, 저주, 학교생활",다음 웹툰,내게 들려오는 소리... XX 인간은 벌을 받아야 한다.,0.0,9.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/566A828C021E710003,http://webtoon.daum.net/webtoon/view/must_die
392,,양말도깨비, 만물상,"판타지, 순정, 동화",다음 웹툰,양말이 한짝씩만 사라지나요? 당신의 집에도 도깨비가 있을지 몰라요~,0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263B20021E0A0001,http://webtoon.daum.net/webtoon/view/goblin
393,,생존인간, 디디,"공포, 스릴러, 살인사건",다음 웹툰,학교는 나의 유일한 안식처였다. '그것'이 나타나기 전까지... ,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5588B27E02615F0001,http://webtoon.daum.net/webtoon/view/survivor
394,,청춘극장, 이은재,"드라마, 청춘, 꿈",다음 웹툰,"""누구나 청춘을 산다."" 다양한 장르의 이야기를 통해 본 청춘 드라마",0.0,9.9,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55EFC4970247F30001,http://webtoon.daum.net/webtoon/view/YouthTheater
395,,오버 스팀, 유동혁/서윤교,"판타지, 액션, 전투",다음 웹툰,"궁극의 에너지원 '드라칸', 그리고 이를 둘러싼 처절한 제국전쟁!",0.0,9.2,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526218505643D0002,http://webtoon.daum.net/webtoon/view/oversteam
396,,장기대출, GAR2,"미스터리, 스릴러, 돈",다음 웹툰,인간의 장기를 대출할 수 있다면 어떻게 될까?,0.0,8.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/558B67280249380003,http://webtoon.daum.net/webtoon/view/loan
397,,스타캣의 힐링툰, 고동동/박정아,"일상, 힐링, 감성",다음 웹툰,지친 당신을 스타캣이 살포시 안아드릴게요.,0.0,9.5,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526339B0262D00003,http://webtoon.daum.net/webtoon/view/starcat
398,,달세즈, 세라,"판타지, 순정, 마법",다음 웹툰,"빛을 지닌 소년의 이야기, 4월 웹툰리그 당선작",0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526402A03758D0004,http://webtoon.daum.net/webtoon/view/lightguy
399,,아메리칸 유령잭, 한지혜/안정은,"공포, 순정, 괴담",다음 웹툰,세상에서 가장 오싹한 유령 잭 하우스에귀신의 집 딸 마고은이 도전한다!,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526410C05725C0004,http://webtoon.daum.net/webtoon/view/americanghost
400,,무(武)림수사대2, 이충호,"판타지, 무협, 무술",다음 웹툰,강호의 운명을 건 사투! 무림수사대 두번째 시즌 무황재림,0.0,8.5,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552759DD0263090001,http://webtoon.daum.net/webtoon/view/scat2
401,,꽃드림, 팀 샐러드레씽,"액션, 판타지, 모험",다음 웹툰,"전쟁과 사막화로 황폐화된 근미래, 하지만 그곳에도 꽃집은 있었다!",0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263AFD026B1D0001,http://webtoon.daum.net/webtoon/view/flowerdream
402,,타고난 사람들, 맥퀸스튜디오,"순정, 드라마, 초능력",다음 웹툰,"돈은 안 되지만, 살기엔 편한 무엇을 타고난 사람들~",0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552637200659470003,http://webtoon.daum.net/webtoon/view/beborn
403,,점핑걸, 마하로/우주용,"순정, 연애, 연예인",다음 웹툰,"XX녀, 현대판 마녀사냥을 당한 그녀들의 엽기발랄 생존기",0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552636A40165F70002,http://webtoon.daum.net/webtoon/view/jumpinggirl
404,,친구엄마, 최호진,"드라마, 가족, 고등학생",다음 웹툰,"나는 좋은 딸이 될 수 있어, 너보다 더..",0.0,8.5,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552631A3047E150002,http://webtoon.daum.net/webtoon/view/gooddaughter
405,,조난! 에로로, 라라시스터,"코믹, 조난, 서바이벌",다음 웹툰,때로는 당황스럽게 때로는 흥분되게 영원히 곁에 있어줄 저돌적인 그가 옵니다.,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263ADB0236C00001,http://webtoon.daum.net/webtoon/view/eroro
406,,귀신, 장작,"공포, 괴담, 일제강점기",다음 웹툰,1924년 북한산. 신이 되고자 했던 그 것은 그 날 죽어야 했다,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526364B047EF50009,http://webtoon.daum.net/webtoon/view/ghost
407,,셜록 : 여왕폐하의 탐정 2, 고경오/곡,"탐정, 판타지, 추리",다음 웹툰,세계적인 명화가 도난당했다! 홈즈의 형님이 마피아와 분투하는  홈즈와 왓슨을 돕다,0.0,9.6,0.0,1.0,http://t1.daumcdn.net/webtoon/op/8fba2a8363fdc60c031936829fe9030c3c92c208,http://webtoon.daum.net/webtoon/view/sherlockqueen
408,,묘진전, 젤리빈,"판타지, 신화, 전설",다음 웹툰,"하늘로 돌아가고 싶은 남자, 묘진. 그와 얽힌 기묘한 이야기",0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263C500211990003,http://webtoon.daum.net/webtoon/view/godstory
409,,무빙, 강풀,"드라마, 액션, 초능력",다음 웹툰,남들이 모르는 비밀을 간직하고 있는 고등학생. 그리고 그 부모들의 이야기. 소년소녀들의 성장기.,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552631C90234730002,http://webtoon.daum.net/webtoon/view/moving
410,,들숨날숨, 와자,"판타지, 죽음, 능력자",다음 웹툰,죽음을 그리는 한 남자의 이야기,0.0,9.1,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55594ED10244E50001,http://webtoon.daum.net/webtoon/view/breathing
411,,지하철도의 밤, 윤필,"일상, 드라마, 지하철",다음 웹툰,"서울의 중심 지하철 2호선, 매일 그곳을 방황하는 당신에 대한 이야기",0.0,9.6,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526300A0606D10003,http://webtoon.daum.net/webtoon/view/subwaynight
412,,파인, 윤태호,"드라마, 도굴, 바다",다음 웹툰,범죄자들을 모아 신안앞바다 보물을 도굴하려는 근면성실 악당 이야기,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552636EE012ED80001,http://webtoon.daum.net/webtoon/view/farin
413,,윤의 죄, 이림,"미스터리, 성인, 살인사건",다음 웹툰,"동급생을 죽인 소년, 그리고 소년을 추격하는 형사의 충격 스토리",19.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552636DB022ADE0002,http://webtoon.daum.net/webtoon/view/guiltofhayoun
414,,연애가 제일 쉬웠어요, 참치캔,"순정, 코믹, 연애",다음 웹툰,말썽 피우면 호랑이한테 시집보낸다! 그 말 누가 믿냐고? 뒷산에 살던 호랑이가 믿죠,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552638F2052BAC0005,http://webtoon.daum.net/webtoon/view/godoflove
415,,하숙집 도로시, 환상거북,"액션, 판타지, 동화",다음 웹툰,하숙집에 엉겨서 살게 된 동화 속 주인공들..제발 다시 돌아가줘~,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55275AD40306B30002,http://webtoon.daum.net/webtoon/view/dorosi
416,,왈퐈, 강형규,"드라마, 미스터리, 복수",다음 웹툰,그가 죽었다.. 그리고 시작된 시아버지와 며느리의 합작 복수극!,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526344B02713A0004,http://webtoon.daum.net/webtoon/view/wildfire
417,,데미지 오버 타임, 선우훈,"공포, 좀비, 군인",다음 웹툰,괴생명체 출현으로 고립된 군부대. 집단을 꾸려 살아보려는 이들의 운명은?,0.0,8.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55275978021ED60001,http://webtoon.daum.net/webtoon/view/damageovertime
418,,관찰인간, 디디,"공포, 스릴러, 초자연",다음 웹툰,이사 온 옆집 남자가 수상하다. 아귀 작가 신작   ,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526362D0529B20004,http://webtoon.daum.net/webtoon/view/monitor
419,,PT맨 강코치, 박성철,"코믹, 지식, 헬스",다음 웹툰,"남자들이여, PT맨 강코치와 근육을 만들어봅시다.",0.0,9.2,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552639CB0178F50005,http://webtoon.daum.net/webtoon/view/ptman
420,,나의 빛나는 세계, 마루,"순정, 연애, 대학생",다음 웹툰,사람이 두려운 한 소녀. 그리고 다가온 작은 빛. 피노키오 작가 신작,0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5524F38E027D8C0001,http://webtoon.daum.net/webtoon/view/shiny
421,,오늘은 자체 휴강, 계란계란,"코믹, 학원, 학교생활",다음 웹툰,게으른 자 함부로 욕하지 말라. 너는 누구에게 한 번도 게으른 적이 없었느냐~,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526419D0666BD0004,http://webtoon.daum.net/webtoon/view/holidaymaker
422,,에스탄시아 3, 팀 풍경,"판타지, 열차, 미래",다음 웹툰,"만화창작집단 풍경의 SF대작. 에스탄시아, 세번째 이야기!",0.0,8.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55275A5F023AEC0002,http://webtoon.daum.net/webtoon/view/estancia3
423,,브레이커2, 전극진/박진환,"무협, 액션, 무림",다음 웹툰,"대한민국 최고의 도시무협 액션, 그 두 번째 신화가 펼쳐진다!",0.0,9.3,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55262307026A6D0005,http://webtoon.daum.net/webtoon/view/BREAKER2
424,,늑대처럼 울어라, 이세형,"액션, 격투, 배틀",다음 웹툰,살기 위해 싸움을 선택한 남자들!,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552622490227D50001,http://webtoon.daum.net/webtoon/view/likeawolf
425,,괴담콜렉터, 강산,"공포, 괴담, 움짤",다음 웹툰,돈 많은 사이코패스를 감동시킬만한 이야기는 무엇일까?,0.0,8.1,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552633230628C90001,http://webtoon.daum.net/webtoon/view/collector
426,,안녕! 바북아, 윤필,"일상, 힐링, 동물",다음 웹툰,"평생을 함께 할 수 있는 반려동물, 바북이 이야기",0.0,9.3,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526322506162E0009,http://webtoon.daum.net/webtoon/view/babogi
427,,에이스 하이, 이창현/유희,"코믹, 판타지, 병맛",다음 웹툰,4년 만에 돌아온 J.J. 이번에는 출격할 것인가,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552633D10208940003,http://webtoon.daum.net/webtoon/view/ace3
428,,상상고양이, 김경,"일상, 반려동물, 고양이",다음 웹툰,"인간과 고양이... 같은 상황, 다른 생각! 두둥!",0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/562866C50441510001,http://webtoon.daum.net/webtoon/view/imaginarycat
429,,그녀와 32분의 1, 오곡,"순정, 코믹, 학교생활",다음 웹툰,"설레는 마음으로 맡은 첫 담임, 그런데 우리 반은 뭔가 이상하다...?",0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5524F7BC0402AA0002,http://webtoon.daum.net/webtoon/view/goodteacher
430,,지킬박사는 하이드씨, 이충호,"순정, 연애, 다중인격",다음 웹툰,지금까지와는 전혀 다른 이충호 스타일을 만나다!,0.0,8.1,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/572857DA0461C80001,http://webtoon.daum.net/webtoon/view/jekyllhyde
431,,호구의 사랑, 유현숙,"드라마, 순정, 연애",다음 웹툰,나는 지금 제대로 된 사랑을 하고 있을까?,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55262324022D950005,http://webtoon.daum.net/webtoon/view/foolforyou
432,,순간, 김종진,"순정, 사랑, 감성",다음 웹툰,평범한 일상에서도 심장이 움직이는 순간이 있습니다. 그 순간을 기억하시나요?,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263B3102799B0001,http://webtoon.daum.net/webtoon/view/amoment
433,,괴물 같은 아이돌, 이원식/민홍,"순정, 연애, 꽃미남",다음 웹툰,"이 멋진 남자들, 괴물 같은 아이돌? 아이돌 같은 괴물?",0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526234F0208700002,http://webtoon.daum.net/webtoon/view/likemonster
434,,이장본색, 지뚱,"판타지, 코믹, 배틀",다음 웹툰,파워농촌 대왕리에서 펼쳐지는 농력의 향연!!,0.0,9.5,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55262278027CD30004,http://webtoon.daum.net/webtoon/view/farmvillage
435,,연무, 김은경/변기현,"미스터리, 재난, 비밀",다음 웹툰,도시 전체가 숨죽인 화이트 아웃. 무조건 살아남아야한다. 삶은 계속되어야 한다.,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263C03027F130001,http://webtoon.daum.net/webtoon/view/fog
436,,PEAK, 홍성수/임강혁,"스포츠, 드라마, 산악구조대",다음 웹툰,이제껏 본적 없는 웰메이드 산악구조 액션!,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552620FD0449D10002,http://webtoon.daum.net/webtoon/view/peak
437,,개와 토끼의 주인, 이원진,"일상, 드라마, 반려동물",다음 웹툰,메트로놈 이원진 작가의 조금은 다른 반려동물 이야기,0.0,8.2,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261F570252100003,http://webtoon.daum.net/webtoon/view/dogandrabbit
438,,로봇이 상냥해, 꿀오뎅,"판타지, 순정, 로봇",다음 웹툰,"2085년 화성의 밤, 그녀를 지키려는자, 구하려는 자",0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263BA0025C790001,http://webtoon.daum.net/webtoon/view/goodrobot
439,,거운 나의 집, 노대주,"성인, 미스터리, 생활툰",다음 웹툰,서울대 다니는 나태한의 개인 다큐,19.0,9.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263C6B0202A80001,http://webtoon.daum.net/webtoon/view/myhouse2
440,,셜록 : 여왕폐하의 탐정 1, 고경오/zohan,"탐정, 판타지, 추리",다음 웹툰,19세기 가상의 국가에서 셜록 홈즈가 왓슨과 협력하여 각종 사건을 풀어나간다!,0.0,9.7,0.0,1.0,http://t1.daumcdn.net/webtoon/op/6113975dbcf46ed149345aa793e16da3a42b9138,http://webtoon.daum.net/webtoon/view/sherlock
441,,제비전, 고은,"순정, 판타지, 동화",다음 웹툰,"까칠한 흥부와 왕자병 놀부, 두 형제 사이에 낀 제비의 험난한 은혜 갚기!",0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261B6E0379590002,http://webtoon.daum.net/webtoon/view/jebijeon
442,,아네미아, 홍작가,"공포, 미스터리, 뱀파이어",다음 웹툰,피가 모자란 사람들에 관한 4가지 단편 옴니버스,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263F7B050C630003,http://webtoon.daum.net/webtoon/view/anemia
443,,여행해도 똑같네, 캐러멜,"코믹, 일상, 여행",다음 웹툰,"캐러멜, 네온비 부부 동구와 자동차 여행을 떠나다!",0.0,9.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263976010A200004,http://webtoon.daum.net/webtoon/view/travelwithdonggu
444,,루드비코의 만화일기, 루드비코,"코믹, 일상, 생활툰",다음 웹툰,작가 루드비코의 솔직한 이야기..일상툰은 이런 것이다!,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261B20045F9C0002,http://webtoon.daum.net/webtoon/view/taleofartist
445,,마왕을 위한 동화, 김용환,"순정, 판타지, 마왕",다음 웹툰,"지위도 명예도 버렸다..하지만 상관없다, 너를 가질 수만 있다면",0.0,9.3,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552772C9046A050002,http://webtoon.daum.net/webtoon/view/ataleforsatan
446,,육갑 : 여섯개의 갑, 지뚱,"코믹, 판타지, 병맛",다음 웹툰,"여긴 어디? 난 누구? 6명의 기억상실자, 알고 보니 극강의 오감을 가졌다! ",0.0,9.1,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263B43025CE80002,http://webtoon.daum.net/webtoon/view/sixgab
447,,포코알레그레토, 김용회,"드라마, 음악, 힐링",다음 웹툰,시립교향악단과 함께하는 따뜻한 음악 이야기,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263A0A062A030001,http://webtoon.daum.net/webtoon/view/PocoAllegretto
448,,망치를 부수는 변호사, 엄세윤,"미스터리, 드라마, 추리",다음 웹툰,시골 다운타운에서 벌어지는 젊은 변호사의 미스테리 법정 드라마 ,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261B3805418E0003,http://webtoon.daum.net/webtoon/view/lawyer
449,,쓸개, 강형규,"액션, 드라마, 돈",다음 웹툰,어느 날 내게 대단한게 생겼다..바로 순금 370kg!,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264173022A3F0002,http://webtoon.daum.net/webtoon/view/gallbladder
450,,명탐정 포우, 고동동,"미스터리, 탐정, 형사",다음 웹툰,풀리지 않는 사건의 실마리를 찾는 사설 탐정 사무소의 이야기,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/577E04AF0205940003,http://webtoon.daum.net/webtoon/view/poe
451,,기세기세2, 진냥,"판타지, 학원, 배틀",다음 웹툰,기네스 세계기록 세우기! 기상천외한 그 두번째 이야기!,0.0,8.6,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552640C9025C790002,http://webtoon.daum.net/webtoon/view/gisegise2
452,,러브메이커, 정종수,"순정, 판타지, 연애",다음 웹툰,"12월, 눈 내리던 그날 밤 나는 큐피트를 만났다. 4회 다음공모전 최우수상작",0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261F0D0257810002,http://webtoon.daum.net/webtoon/view/lovemaker
453,,더 퀸 : 침묵의 교실, 김인정,"스릴러, 학원, 일진",다음 웹툰,"여왕이 지배하는 교실, 우리는 정말 평등하기를 바라는가",0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261EAB0521EB0001,http://webtoon.daum.net/webtoon/view/thequeen
454,,탐묘인간, soon,"일상, 드라마, 반려동물",다음 웹툰,고양이의 모든 것이 사랑스러워..당신도 나와 같은가요?,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552623DF02611A0006,http://webtoon.daum.net/webtoon/view/tammyoin
455,,외발로 살다, 네스티캣,"무협, 무장, 조선시대",다음 웹툰,"각자의 삶을 건 싸움, 처절한 복수가 시작된다!",0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261F38022A330002,http://webtoon.daum.net/webtoon/view/liveoneleg
456,,마녀, 강풀,"미스터리, 순정, 연애",다음 웹툰,마녀라 불리는 여자를 사랑한 남자의 이야기,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552641890644480001,http://webtoon.daum.net/webtoon/view/witchlove
457,,십이야, 무류,"순정, 판타지, 연애",다음 웹툰,우리는 누구를 사랑했을까? 가국에서 펼쳐지는 판타지 로맨스,0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552622020266F60001,http://webtoon.daum.net/webtoon/view/twelfthnight
458,,9교시엔  XOXO, 박성철,"순정, 판타지, 타임슬립",다음 웹툰,얼짱 여교사한테 날마다 들이대는 뺀질이 중딩. 이 녀석한테도 나름 사정이 있다는데,0.0,8.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526219A0348E50005,http://webtoon.daum.net/webtoon/view/xoxo
459,,저스트 원 샷, 김예린/장유라,"미스터리, 돈, 범죄",다음 웹툰,인생의 한 방! 복권 당첨자의 운명을 건 잔인한 배팅!,0.0,9.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261EEE05421A0003,http://webtoon.daum.net/webtoon/view/justoneshot
460,,인기 있는 남자, 최호진,"드라마, 욕망, 인기",다음 웹툰,모든 여자들이 선택받으려 줄을 서는 그런 남자만 될 수 있다면,0.0,9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526236A023F680002,http://webtoon.daum.net/webtoon/view/tempmale
461,,폐어, 최민호,"순정, 연애, 물고기",다음 웹툰,"깊은 상처, 이대로 사랑해도 되는 걸까?",0.0,9.5,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526413A0424A90001,http://webtoon.daum.net/webtoon/view/fair
462,,수사전, 팀 풍경,"판타지, 추리, 형사",다음 웹툰,광무 5년 대한제국을 배경으로한 본격 정치 수사극!,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552624BD022DEA0004,http://webtoon.daum.net/webtoon/view/detectivestory
463,,가우시안 블러, 박시인,"드라마, 연애, 성장드라마",다음 웹툰,뿌연 안개같은 청춘을 살아가는 19살 소년소녀의 비밀 스토리,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552621E8033C9D0006,http://webtoon.daum.net/webtoon/view/blur
